# t (s)	mx ()	my ()	mz ()	B_extx (T)	B_exty (T)	B_extz (T)
9.898161622877704e-09	0.99308956	0.114760146	0.0072958847	0.3586301	0.031376068	-1.3214481e-05
9.912766677663777e-09	0.99455243	0.09693072	0.030612428	0.3586301	0.031376068	3.6191574e-05
9.92785870275791e-09	0.9970562	0.067375116	0.028360019	0.3586301	0.031376068	1.1947156e-05
9.942464046019778e-09	0.99829525	0.05283186	0.0030660138	0.3586301	0.031376068	-3.6144305e-05
9.957069510981021e-09	0.99728835	0.06446452	-0.023312299	0.3586301	0.031376068	-1.257695e-05
9.971674884532692e-09	0.99497634	0.09197732	-0.028516889	0.3586301	0.031376068	3.545059e-05
9.986766734736236e-09	0.99332106	0.1121527	-0.0075659933	0.3586301	0.031376068	1.1343245e-05
1.0001371373999307e-08	0.9937431	0.10704343	0.020029202	0.3586301	0.031376068	-3.5402405e-05
1.0015976220923468e-08	0.9958043	0.082420796	0.031223197	0.3586301	0.031376068	-1.1972572e-05
1.0030581552064478e-08	0.9977546	0.05940933	0.017151762	0.3586301	0.031376068	3.4739136e-05
1.0045186731922064e-08	0.9979254	0.05722815	-0.009766066	0.3586301	0.031376068	1.2578216e-05
1.0060278792701734e-08	0.9961646	0.077902846	-0.026998607	0.3586301	0.031376068	-3.4691846e-05
1.0074883822900583e-08	0.99413985	0.10235926	-0.019443553	0.3586301	0.031376068	-1.1391533e-05
1.0089488770507035e-08	0.99347305	0.11071215	0.0051699076	0.3586301	0.031376068	3.4057924e-05
1.0104093355686367e-08	0.99466074	0.09643845	0.025962193	0.3586301	0.031376068	1.1995828e-05
1.0118698537843569e-08	0.9967309	0.071742035	0.025759047	0.3586301	0.031376068	-3.342217e-05
1.0133790595247347e-08	0.9979304	0.05734618	0.004371109	0.3586301	0.031376068	-1.0838477e-05
1.0148395910592943e-08	0.9971805	0.06598823	-0.018640256	0.3586301	0.031376068	3.3404143e-05
1.0163000769854417e-08	0.9952467	0.08900129	-0.024487212	0.3586301	0.031376068	1.14353825e-05
1.0177605748690743e-08	0.9938064	0.106777154	-0.00881992	0.3586301	0.031376068	-3.2795848e-05
1.0192210578609816e-08	0.9939861	0.10497687	0.014699959	0.3586301	0.031376068	-1.2015412e-05
1.0207302578134088e-08	0.9956463	0.084984705	0.026514407	0.3586301	0.031376068	3.277557e-05
1.0221907581220491e-08	0.9973275	0.064773746	0.016663	0.3586301	0.031376068	1.0900299e-05
1.0236512830758783e-08	0.9976661	0.06050607	-0.0055304584	0.3586301	0.031376068	-3.219367e-05
1.0251117735286064e-08	0.9963983	0.07534962	-0.021610564	0.3586301	0.031376068	-1.1474601e-05
1.026572242317192e-08	0.99464226	0.09661502	-0.018492151	0.3586301	0.031376068	3.1608444e-05
1.0280813995333675e-08	0.99386233	0.106695324	0.0015912107	0.3586301	0.031376068	1.0388311e-05
1.0295419106445282e-08	0.994672	0.097030774	0.020472087	0.3586301	0.031376068	-3.1613363e-05
1.0310024353759914e-08	0.99635357	0.07657921	0.023113398	0.3586301	0.031376068	-1.09572875e-05
1.0324629453322495e-08	0.99752307	0.062409714	0.007871726	0.3586301	0.031376068	3.105311e-05
1.0339721437954192e-08	0.9971689	0.0664057	-0.012855633	0.3586301	0.031376068	9.893246e-06
1.0354326374467176e-08	0.99565524	0.084424056	-0.020894926	0.3586301	0.031376068	-3.105557e-05
1.0368931109869497e-08	0.9943141	0.10127121	-0.010726549	0.3586301	0.031376068	-1.0459843e-05
1.038353596684923e-08	0.9941685	0.10354676	0.008992122	0.3586301	0.031376068	3.0517378e-05
1.0398141498586337e-08	0.99529135	0.089661025	0.022071645	0.3586301	0.031376068	1.1007915e-05
1.0413233518062176e-08	0.99686533	0.07042814	0.017610261	0.3586301	0.031376068	-3.051769e-05
1.0427838650524858e-08	0.99748594	0.06283883	-0.00021391055	0.3586301	0.031376068	-9.978996e-06
1.0442443395884556e-08	0.99666524	0.07241172	-0.016564352	0.3586301	0.031376068	3.0001665e-05
1.0457048382921246e-08	0.99515593	0.090911224	-0.018123126	0.3586301	0.031376068	1.0525005e-05
1.0471653037166546e-08	0.9942203	0.103122465	-0.0038430141	0.3586301	0.031376068	-2.9481665e-05
1.0486745032704701e-08	0.99455404	0.09901569	0.014846522	0.3586301	0.031376068	-9.519948e-06
1.0501350254147589e-08	0.99588937	0.08235429	0.0216643	0.3586301	0.031376068	2.9503173e-05
1.051595556987952e-08	0.99717253	0.06680509	0.011975812	0.3586301	0.031376068	1.0059128e-05
1.0530560313397855e-08	0.997308	0.06499035	-0.0063027255	0.3586301	0.031376068	-2.9004077e-05
1.0545165043373946e-08	0.9961956	0.07831882	-0.018420184	0.3586301	0.031376068	-1.0586667e-05
1.0560256473638502e-08	0.99477065	0.09642809	-0.014044599	0.3586301	0.031376068	2.9020883e-05
1.0574861701283287e-08	0.9942149	0.10356981	0.003056329	0.3586301	0.031376068	9.613503e-06
1.0589466833359077e-08	0.9949174	0.09439481	0.018710002	0.3586301	0.031376068	-2.8541574e-05
1.060407203271024e-08	0.9963919	0.076258495	0.020131318	0.3586301	0.031376068	-1.0134545e-05
1.0618677105837068e-08	0.9973975	0.0641376	0.006174752	0.3586301	0.031376068	2.8058032e-05
1.0633768738927744e-08	0.9970298	0.06841096	-0.012336143	0.3586301	0.031376068	9.181096e-06
1.0648373381058956e-08	0.99568325	0.0852068	-0.019187398	0.3586301	0.031376068	-2.8094146e-05
1.0662978451524477e-08	0.9944679	0.10081177	-0.009285137	0.3586301	0.031376068	-9.7001175e-06
1.0677583851833064e-08	0.9942851	0.10260804	0.00939972	0.3586301	0.031376068	2.7629132e-05
1.0692188905694776e-08	0.99536854	0.08875828	0.021662753	0.3586301	0.031376068	1.0203023e-05
1.0707280900435272e-08	0.996938	0.06978898	0.016905023	0.3586301	0.031376068	-2.7661861e-05
1.0721885768124493e-08	0.9975247	0.062645055	-0.0010544108	0.3586301	0.031376068	-9.278145e-06
1.0736490535852428e-08	0.99669206	0.07288925	-0.01743388	0.3586301	0.031376068	2.7213591e-05
1.0751095320261882e-08	0.9951738	0.09219535	-0.01845991	0.3586301	0.031376068	9.780198e-06
1.0766187501542504e-08	0.99414593	0.10481176	-0.002347314	0.3586301	0.031376068	-2.7242097e-05
1.0780792651141362e-08	0.9945189	0.09938176	0.016719244	0.3586301	0.031376068	-8.871801e-06
1.0795397812489848e-08	0.99604076	0.08067784	0.023287274	0.3586301	0.031376068	2.6811322e-05
1.081000250111315e-08	0.9974252	0.06406153	0.011684924	0.3586301	0.031376068	9.369443e-06
1.0824607209075968e-08	0.9974803	0.06346166	-0.008899219	0.3586301	0.031376068	-2.6374857e-05
1.0839698710300855e-08	0.99613714	0.08041201	-0.021556975	0.3586301	0.031376068	-8.481401e-06
1.0854304003356798e-08	0.99455744	0.10017385	-0.01460436	0.3586301	0.031376068	2.6420028e-05
1.0868908990293848e-08	0.9939734	0.10651856	0.005920451	0.3586301	0.031376068	8.974213e-06
1.088351420172613e-08	0.99498045	0.09358806	0.02300387	0.3586301	0.031376068	-2.6000263e-05
1.0898119011954306e-08	0.9967832	0.07185142	0.022137037	0.3586301	0.031376068	-9.45517e-06
1.0913210485814738e-08	0.99780935	0.059619162	0.0028393539	0.3586301	0.031376068	2.6040432e-05
1.0927815051433813e-08	0.9971427	0.06814835	-0.017798819	0.3586301	0.031376068	8.593016e-06
1.0942420268862614e-08	0.9954159	0.08984342	-0.022682762	0.3586301	0.031376068	-2.5635552e-05
1.0957025683050447e-08	0.9940089	0.106726445	-0.007375841	0.3586301	0.031376068	-9.069046e-06
1.0971630792185048e-08	0.9941119	0.104475595	0.015582977	0.3586301	0.031376068	2.5226365e-05
1.098672268448342e-08	0.99581337	0.08361248	0.02698321	0.3586301	0.031376068	8.219722e-06
1.1001327602613193e-08	0.9975661	0.06264901	0.016138388	0.3586301	0.031376068	-2.5282256e-05
1.101593233857657e-08	0.99788785	0.059124075	-0.0076623918	0.3586301	0.031376068	-8.695162e-06
1.1030537327635333e-08	0.99651223	0.076466165	-0.024356185	0.3586301	0.031376068	2.4886833e-05
1.1045142890415248e-08	0.9945723	0.1002459	-0.019442298	0.3586301	0.031376068	9.1564025e-06
1.1060235081017537e-08	0.9936798	0.11020668	0.0041287392	0.3586301	0.031376068	-2.4938745e-05
1.107484032897369e-08	0.994719	0.09696948	0.025124695	0.3586301	0.031376068	-8.329358e-06
1.1089445200227682e-08	0.9967867	0.07208843	0.026175326	0.3586301	0.031376068	2.4557701e-05
1.1104050113393253e-08	0.9981001	0.056641072	0.006021454	0.3586301	0.031376068	8.789711e-06
1.1118655019930615e-08	0.99754477	0.0639506	-0.01855399	0.3586301	0.031376068	-2.4171204e-05
1.113374736690149e-08	0.9955135	0.08902198	-0.026459722	0.3586301	0.031376068	-7.977201e-06
1.11483527538859e-08	0.993801	0.10932097	-0.010107134	0.3586301	0.031376068	2.423693e-05
1.1162958201003645e-08	0.99383205	0.10801057	0.016313955	0.3586301	0.031376068	8.431865e-06
1.1177563025784471e-08	0.9956605	0.08567361	0.030312294	0.3586301	0.031376068	-2.3864193e-05
1.11926546431468e-08	0.997771	0.060582887	0.018894058	0.3586301	0.031376068	-7.635009e-06
1.1207259433762959e-08	0.9982083	0.055922665	-0.007861009	0.3586301	0.031376068	2.3923676e-05
1.1221864848068565e-08	0.9966772	0.074968025	-0.027115658	0.3586301	0.031376068	8.088296e-06
1.1236470168101429e-08	0.9944756	0.10155163	-0.022243092	0.3586301	0.031376068	-2.3564162e-05
1.1251075474655236e-08	0.9934578	0.113095835	0.002836591	0.3586301	0.031376068	-8.529771e-06
1.126616732374303e-08	0.99458873	0.098792955	0.027384924	0.3586301	0.031376068	2.3619301e-05
1.128077237535254e-08	0.9968806	0.07131056	0.028925322	0.3586301	0.031376068	7.75257e-06
1.1295376994159581e-08	0.9983661	0.05400729	0.0067993435	0.3586301	0.031376068	-2.3271301e-05
1.1309982076098104e-08	0.99775445	0.061960816	-0.020350546	0.3586301	0.031376068	-8.193641e-06
1.1324587579303441e-08	0.9955616	0.088603504	-0.029222015	0.3586301	0.031376068	2.2918657e-05
1.1339679808999588e-08	0.9936159	0.11161164	-0.011016584	0.3586301	0.031376068	7.4267355e-06
1.1354284852289984e-08	0.9937018	0.10980965	0.017743392	0.3586301	0.031376068	-2.298639e-05
1.1368889724986572e-08	0.9957048	0.0854695	0.032561447	0.3586301	0.031376068	-7.86453e-06
1.138349459528538e-08	0.99791515	0.059370708	0.020660376	0.3586301	0.031376068	2.2644892e-05
1.1398099518616687e-08	0.9984204	0.053975493	-0.007892639	0.3586301	0.031376068	8.292447e-06
